id	title	link	price	description	condition	image_link
847	VigRX Plus 3 Month Supply. Male Enhancement Penis Enlargement pills.	http://pricetack.com/item/vigrx-plus-3-month-supply-male-enhancement-penis-e-847	159.00 USD	"<p>3 boxes of VigRx Plus Pills 3 Month Supply</p><p>60 Tablets in 1 box, 3 Month supply.</p><p>Do you want to have fantastic sex… VigRX Plus is exactly for you!</p><p>We are authorized distributor of Vigrx Plus</p><p>To check authenticity Vigrx Plus contain Verification code label on each box!</p><p>VigRX Plus - The most effective penis enhancement pills in the market.</p><p>100% natural VigRX Plus herbal formula for erection and masculinity supports length, girth, and strength, as well as sexual power and performance.</p><p>VigRX Plus has been developed for professional best possible results. Laboratory tests support this. It includes reliably tested, powerful aphrodisiac herbal centers from South America, Europe and China...</p><p>This exact mixture of herbs generates an effective union guaranteed to promote sexual performance, support a strong erection and raise sexual delight. It’s essential to know that lab studies have endorsed these benefits.</p><p>Using Vig RX Plus, you'll shortly see why it has become the best selling product in the market. Furthermore, VigRX Plus is safe, amazingly effective and totally noninvasive method for improving your sexual life.</p><p>Benefits of VigRX Plus:</p><p>·         Big, hard and long-lasting erections.</p><p>·         Enlarged sex drive.</p><p>·         Forceful, intense orgasm.</p><p>·         Many erections per act.</p><p>VigRX Plus formula truly works.  Absolutely natural.  No side effects at all.</p><p>What this means to you:</p><p>Larger penis when you're excited, with harder erection and long-lasting performance. You'll have more confidence. You’ll enjoy the life more deeply.</p><p>Dosage: It is easy - take 2 capsules daily.</p><p>VigRX Plus is without a prescription formula that is safe for use. As with all dietary supplements, do not take over the recommended dosage.</p><p>VigRX Plus contains BioPerine, which high increase the absorption of the ingredients it is combined with. So VigRX Plus act actually BETTER!</p>"	used	http://pricetack.com/static/uploads/item.image.8f6fe998996817b9.7669677278332e6a7067.jpg
109	Hogan Golf Polo Shirt Navy Blue Incline Village L	http://pricetack.com/item/hogan-golf-polo-shirt-navy-blue-incline-village-l-109	23.00 USD	"Hogan Golf Polo Shirt<div>""Incline Village &nbsp;Lake Tahoe"" logo on sleeve</div><div>Pocket on right chest<br><div>Color: Navy Blue</div><div>Size: Large</div></div><div>Fabric: 100% Lisle Cotton</div>"	used	http://pricetack.com/static/uploads/item.image.b6fa1ef04661bd97.494d475f323233362e4a5047.JPG
519	AC-USB Adapter	http://pricetack.com/item/ac-usb-adapter-519	8.99 USD	"<p>These universal AC-USB adapters can provide 500mA max current, thus can only support USB chargers, Joye510 USB passthroughs, Joye eGo USB passthrough, 1000mAh Joye eGo-T USB passthrough.</p><p>Please note: These AC-USB adapters can not support the DSE901 USB passthroughs and DSE801 USB passthroughs , as they need a working current of over 1100mA!</p><p>Including *500mA AC-USB adapter  1pc</p><p>Parameter Input voltage: AC100 - 240V  50/60Hz 0.15A Output voltage: DC5V +/-0.5V @ DCS5 500mA +/-50mA</p>"	used	http://pricetack.com/static/uploads/item.image.8ed09966dd11971d.636861726765722e6a7067.jpg
709	PLANTRONICS AUDIO 995 Wireless Headset 	http://pricetack.com/item/plantronics-audio-995-wireless-headset-709	109.95 USD	"<p>The Plantronics .Audio 995 (80930-11 ) gives you the freedom of wireless audio with digital sound. Listen to music, internet calls, podcasts, DVDs, games and more.</p>"	used	http://pricetack.com/static/uploads/item.image.ab6ff18f03772824.5f646174615f696d616765735f63616368655f345f696d616765735f70726f644c617267655f415544494f3939357e3234307e3234302e6a7067.jpg
572	Buffalo Leather Mens Jacket (Size: `L)	http://pricetack.com/item/buffalo-leather-mens-jacket-size-l-572	82.95 USD	"<p>Features zip-out polyester lining, gunmetal zipper and buckle with black snaps, large eagle patch on the back, multiple small patches, belted waist, leather laces, shirt collar that snaps down, slash pockets, and snap epaulets on the shoulder. Embroidered patches are included and already sewn in place!</p>"	used	http://pricetack.com/static/uploads/item.image.9a79a610c1981a84.5f646174615f696d616765735f63616368655f365f5f53746f72655f537570706f72745f496d616765735f47464d4f544c54525f47464d4f544c54525f3830307e3234307e3234302e6a7067.jpg
705	MENS BUCKET ASSORTED HATS - 3 PC 	http://pricetack.com/item/mens-bucket-assorted-hats-3-pc-705	44.95 USD	"<p>Includes camo, olive green and dusty beige. Features foldable, washable and shapeable material. Not sold individually.</p>"	used	http://pricetack.com/static/uploads/item.image.92ce1b1eb8eff196.5f646174615f696d616765735f63616368655f365f373162346336393666323863623964653131656337383363346233643031633131343435383639336235393635386532323463653138636636326236626263315f3830305f3830307e3234307e3234302e6a7067.jpg
671	Fcuk  1.7 oz EDT Perfume by French Connection for Women	http://pricetack.com/item/fcuk-17-oz-edt-perfume-by-french-connection-for-wo-671	17.95 USD	"<p>Fcuk Perfume by French Connection. Introduced in 2003. Top notes of bergamot, muguet and water iris, middle notes ofbarrigtonia flower, jasmine,peony and violet and bottom notes of golden amber musk, sandalwood and cedarwood. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.89ab0a63791a5dc9.31363539572e6a7067.jpg
789	Davidoff Champion Energy  3 oz Cologne by  Davidoff for Men	http://pricetack.com/item/davidoff-champion-energy-3-oz-cologne-by-davidoff--789	32.95 USD	"<p>Davidoff Champion Energy Cologne by Davidoff. Celebrate your masculinity and freshness with Davidoff Champion Energy from Davidoff which was launched in 2011. This new fragrance succeeds previous year's edition champion in a white cylindrical body in the same falcon. The fragrance opens with energetic and luminous notes of bergamot and grapefruit. The powerful opening gets tamed by galbanum and fresh, cold spices, while the base leaves a trail of cedar and oak moss balances the overall effect. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.ab4a63442c12fef0.3233333732322e6a7067.jpg
869	Test	http://pricetack.com/item/test-869	10.00 USD	""	used	
732	Diamond Plate Rock Design Genuine Buffalo Leather Vest - M	http://pricetack.com/item/diamond-plate-rock-design-genuine-buffalo-leather--732	40.95 USD	"<p>You can take the Lone Star State along for the ride no matter where your travels take you. The oversized Texas back patch will leave no question as to where your allegiance lies. Features gunmetal snaps, lace-up sides, 4 front pockets, and a large Texas patch. Live To Ride™ brand embroidered cloth patch is included and already sewn in place.</p>"	used	http://pricetack.com/static/uploads/item.image.bdc08264836f00ff.5f646174615f696d616765735f63616368655f365f313034636339336666646435653435643263633135303736313235373538616166323238653734343334396331336537663262376163313761376166633966325f3830305f3830307e3234307e3234302e6a7067.jpg
108	Cutter & Buck Golf Polo Shirt Navy Blue XL	http://pricetack.com/item/cutter-buck-golf-polo-shirt-navy-blue-xl-108	14.00 USD	"Cutter &amp; Buck Signature Collection Golf Polo Shirt<div>Size: XL</div><div>Color: Navy Blue</div><div>100% Cotton</div><div>Great conditon</div>"	used	http://pricetack.com/static/uploads/item.image.8fa3175a08b04deb.494d475f323233352e4a5047.JPG
733	Diamond Plate Rock Design Genuine Buffalo Leather Vest - XL	http://pricetack.com/item/diamond-plate-rock-design-genuine-buffalo-leather--733	40.95 USD	"<p>You can take the Lone Star State along for the ride no matter where your travels take you. The oversized Texas back patch will leave no question as to where your allegiance lies. Features gunmetal snaps, lace-up sides, 4 front pockets, and a large Texas patch. Live To Ride™ brand embroidered cloth patch is included and already sewn in place.</p>"	used	http://pricetack.com/static/uploads/item.image.bdc08264836f00ff.5f646174615f696d616765735f63616368655f365f313034636339336666646435653435643263633135303736313235373538616166323238653734343334396331336537663262376163313761376166633966325f3830305f3830307e3234307e3234302e6a7067.jpg
541	Embassy Large Brown Genuine Leather Purse	http://pricetack.com/item/embassy-large-brown-genuine-leather-purse-541	25.95 USD	"<p>Embassy Large Brown Genuine Leather Purse. This buttery soft leather purse features silver color heart decorations. Measures 10-1/2 x 14-1/8 x 4-3/4. 2 lbs each.</p>"	used	http://pricetack.com/static/uploads/item.image.9263fbb190e2b81e.3136312d322e6a7067.jpg
239	Purple Rhinestone Skull Earrings	http://pricetack.com/item/purple-rhinestone-skull-earrings-239	16.00 USD	"<p>Purple Rhinestone Skull Earrings. As shown. One Size Fits Most. Adjustable.</p>"	used	http://pricetack.com/static/uploads/item.image.8b62cb5c92a6e9f1.313138314a2d5736393030382e6a7067.jpg
804	Paris Hilton Passport In St. Moritz 3.3 oz EDT Perfume by  Paris Hilton for Women	http://pricetack.com/item/paris-hilton-passport-in-st-moritz-33-oz-edt-perfu-804	29.95 USD	"<p>Paris Hilton Passport In St. Moritz Perfume by Paris Hilton. In 2011, Paris Hilton launched Paris Hilton Passport In St Moritz. It opens with the top note of ivy, frozen lemon, pear, ice, fresh winter air and green leaves. At the middle of this fragrance are the notes of freesia, white peony, lily of the valley, sambac jasmine and blue poppy flower. In the base notes it has white crystal amber, musk and sandalwood. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.a169a93a59c9919a.3639333231572e6a7067.jpg
50	Fila Athletic Polo Shirt L	http://pricetack.com/item/fila-athletic-polo-shirt-l-50	20.00 USD	"Fila Athletic Polo Golf Shirt<div>Color: Blue</div><div>Size: Large (23 inch chest, 30 inch length)</div><div>""Performa Quick Dry"" non-cotton fabric</div><div>Great Condition</div>"	used	http://pricetack.com/static/uploads/item.image.8cf660294f51a707.5354415f323231352e4a5047.JPG
397	Eagle Tech 1TB External Hard Drive	http://pricetack.com/item/eagle-tech-1tb-external-hard-drive-397	39.00 USD	"<p>Lightly used Eagle Tech 1TB external hard drive</p><p>SATA</p><p>7200 RPM</p><p>16MB cache</p><p>USB 2.0 cable</p><p>Power Adapter</p><p>I believe it is this drive: <a href=""http://bit.ly/xx7o0z"">http://bit.ly/xx7o0z</a></p>"	used	http://pricetack.com/static/uploads/item.image.852e4ec319c4c36b.494d475f323337342e4a5047.JPG
497	Stylish Blue Light Digital Screen LED Wrist Watch with Black PU Band free shipping 	http://pricetack.com/item/stylish-blue-light-digital-screen-led-wrist-watch--497	13.00 USD	"<p>Quick Overview</p><p>The product is the first fashionable touch watch special for men, it is a good choice for a gift and also very cool for yourself</p><p>Product Description</p><p>Watch instruction:</p><p>* color: black</p><p>Case: Silver and Golden for choosing</p><p>* leather band for comfortable hand feel</p><p>* common alloy for dial</p><p>* 12 big LEDS light used as hourindex, the small light are min index</p><p>* time adjust: please refer to the instruction</p><p>Package include: touch led watch * 1</p><p>Buying Guide</p><p>Customer Satisfaction 100% customer satisfaction is our goal and our feedback scores reflect the great experience all our buyers have had. We take feedback from customers such as yourself very seriously and strive to meet your expectations. In case you feel that you have not had the buying experience that you were looking for, we request you to share your concerns with us &amp; we assure you we will address them to the best of our efforts. If you have any query or dissatisfaction, please contact our customer service via DHgate Message Center only.</p><p>Our working time:</p><p>Beijing Time: Monday to Friday 9:00 am to 12:00 pm.</p><p>We do not work in holidays.</p><p>If you contact us via DHgate message, we`ll reply you within 48 working hours.</p><p>Help us to maintain a 5-Star Rating, please.</p><p>If there is any doubt is leaving full 5 Stars please contact us. We will surely try to solve the issue with our after sales service.</p><p>Shipping Information</p><p>Shipping Terms</p><p>Before you pay, please make sure your address on DHgate matches the address you would like us to ship to. But sometimes international delivery is highly depended on the Courier Company and local customs/duties.</p><p>If you do not receive your item on time, please contact us immediately for further assistance. Thank you for your understanding.</p><p>Shipping Method</p><p>All Countries: China Post Airmail Service, delivery time: 10-20 workdays We also supply with DHL express shipping, but you need pay more money for express shipping. If you need express shipping service, please contact us before order. you can get a 40% discount of DHL express shipping cost if you need.</p><p>Shipping Time: All items will be shipped within the times promised in DHgate list handling time (48 hours) upon receipt of cleared payment. Due to geographical distance, you may not receive the item in an ideal short time, we make sure that you are compensated by our great price, also items are dispatched as quickly as possible.</p><p>Payment Payment must be received within 5 days after bidding please be sure that you are intending to buy or</p><p>able to pay within the said period before bidding. Unpaid dispute will be filed to DHgater for the non payment bidders, and question or problem about the payment, please feel free to contact with customer support of DHgae or us.</p><p>Warranty and Return Policy We provide 1 month replacement and 12 months maintenance warranties. Items can be replaced during the first month or maintained for the first year. If you have a defective item which you wish to return or exchange, please contact us within 3 business days from the date you receive the shipment. Customers are responsible for shipping charges on any returned items. We will make a replacement depends on our available stock. Defective items must be returned within 20 days from the day you report the problem. All returns must be intact. Products damaged due to improper or inadequate packaging when returned are not granted warranty coverage. If the replacement is not available, a refund will be issued in the form of the original p ayment method through Paypal. There is a 25% restocking fee for all non-defective products returned. If defective situation noticed over 10 days after delivery, shipping, insurance and handling charges are not refundable. If you have any questions, please send an email to us and specify your DHgate item number</p>"	used	http://pricetack.com/static/uploads/item.image.91562c5c1cc60762.626c75652d6879627269642d746f75636873637265656e2d6c65642d77617463685f3739416a525f35382e6a7067.jpg
677	Fcuk Late Night 3.4 oz EDT Perfume by French Connection for Women	http://pricetack.com/item/fcuk-late-night-34-oz-edt-perfume-by-french-connec-677	22.95 USD	"<p>Fcuk Late Night Perfume by French Connection. FCUK Late Night Her by FCUK is a Floral Fruity fragrance for women. This is a new fragrance. FCUK Late Night Her was launched in 2012. The fragrance features bergamot, pink grapefruit, fruits, rose, freesia, jasmine, musk, cedar and vanilla. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.9794e8ceed3a7c72.3233303539302e6a7067.jpg
